,astro1,astro2,astro3,reactive1,reactive2,reactive3
Npat,4.46670161590177,4.57540218624219,3.99449730110964,5.23298469526573,4.59866729284641,3.64633470102254
Mroh2a,4.22425120073888,4.74497146903941,4.38246204042946,5.46948305204352,4.79011970171239,5.55047162860159
Slc27a1,5.26514969981919,5.39442289439297,5.0648305808334,4.96730106509149,3.91338646067312,5.29701933159859
Stx7,8.1377090849024,7.27866844450676,7.55248044033114,7.70783092840274,8.8436486416883,7.99949308531979
Ehmt2,8.07748981909652,7.06710314016573,7.11422060976405,6.81026651066123,7.86348617086403,6.80167790069844
Gkap1,6.89032120974787,6.85835784833172,7.2347337038155,7.71748391521146,7.11744812515295,8.26803211204799
AI854517,6.49775452947193,6.55351137675412,6.31585803970277,5.8069603156344,7.45008149064856,6.21222806389338
Tmem214,4.89218264897291,5.21379387731167,5.37439819957183,4.84538475681034,4.26070882364539,3.95971548813123
Matn4,4.5684600965171,3.49444603165395,5.13725989854399,4.22851865931431,4.32469950211897,4.66412722517129
Tmem151a,7.74900154842094,6.56983368038383,7.24135616109304,8.10840970387004,7.86250385820961,7.46964873138909
Sp4,5.22286423846567,4.44099517419549,3.99192336925718,4.16988586018336,4.12157868823454,3.59849036085704
2010300C02Rik,9.37260481385946,8.94039834695646,9.34815252454802,9.13025811307649,9.73910403022258,8.13755516681478
Qrich1,6.35845082030524,6.2240638448717,7.10191311479693,5.98167274989561,6.41653457351384,7.39383565484664
Pex7,7.84441780000709,7.32720537826364,7.09323570346664,7.34917339927159,8.6255719647559,7.61330666685905
Psmc2,8.50390594754826,6.91527927248045,7.60330823755291,7.57000884726885,7.95765747589064,7.29905691304611
Gab2,8.33534403007191,7.92466623736714,8.51697167198442,8.22589985207122,8.78539432061406,9.49626726095146
Kpna6,6.02351748606844,6.23681308810542,5.92945647232261,6.55923965614548,7.2721481366524,5.78652759476969
Mettl17,4.55011507183344,4.00974233916617,5.20414846665669,4.14099257783264,3.82904066712158,3.75366310007517
Ankrd26,4.60797073447487,3.98550646077625,5.00264295365265,3.90579095459181,3.4877152269158,3.97166851998174
Plekha8,4.62326891694657,4.81930807419126,4.20429892827415,4.93445420615384,3.90980828400497,5.4477859041671
Fchsd2,7.41719598581232,6.93682890783385,7.14649873128302,6.83799731774031,5.83671962732887,6.59153273999708
Slc35e1,5.36686414089777,5.02482746057102,5.42236154726117,4.38326791041924,5.78955748431044,4.53141195213281
Ddx42,5.28595263744661,4.53948810852201,4.68798034270552,4.59352015798383,5.15834432695669,5.95857434368325
Amotl2,6.33437184929266,6.6903811076772,6.19804492749455,5.55877589398534,5.70893369061707,5.22664203688831
Terf2ip,4.82530750142286,3.94899113204442,3.81604256920413,3.17098718603399,4.13738937792471,3.69039823433397
Sypl2,4.7704703278537,5.03342809439094,5.87819870046397,4.88796935352119,4.18492058857373,4.93314508580555
B4galt5,5.58118457021477,5.97540233161143,5.72974652911117,4.71909426569313,6.27638434879939,5.28701767708696
Fam195a,8.06434776589515,7.53563548832205,8.17323212648519,6.75139927992522,7.68601284181035,7.12606447891564
Fbxw2,5.70778367602134,4.721393457758,4.48935041421418,4.6400994027382,5.70116390065032,5.27481862184377
Abhd16a,6.55550875190817,6.29878030611672,6.53115724889958,5.35543040789575,6.704082372785,5.67503632925803
Gfra1,5.56679805680985,5.13491316895543,5.10205243541663,4.56555994489056,6.17855794893717,5.09301680567966
Chmp2a,7.80463285608157,6.84125696187094,6.96317443909463,7.35732886876208,8.25181727191067,7.79491194782599
Tmem223,9.04687941074794,9.12343566148997,8.76935363236391,9.92253113720926,10.166149581964,9.58965061101378
Ptgr2,6.03706945208859,5.63395763133453,5.1297419716898,4.96912327396925,4.56207884751451,5.69600850498902
Asns,6.91193655987516,6.36384068546068,6.37659390771713,5.28838199925575,6.5514015302098,6.16444006648653
Tmem9,5.86318980682849,5.74022040426955,5.97400291839687,5.43114075978825,6.13046309275247,7.03102114236838
Nudt9,9.12115405577749,7.91533802645304,8.02849935905708,7.66470863597312,7.99406783763577,7.64026043753406
Pik3r2,8.07472724955229,8.24433957956329,7.73215316297693,7.20353862202335,8.32603405070391,7.03836884442193
Zbtb42,4.84526944000936,5.1955058717173,4.95112586459184,5.78509140440345,4.55795857050741,5.93642465110602
Bcam,3.91103224300847,3.81408807995547,4.06955530036273,4.83340049839467,3.49690249755931,4.79286080907263
Adam19,4.84834860945418,4.72633838823948,5.51825391951784,5.51825391951784,5.67335955395853,4.32464266154728
Gbas,6.53962394464423,5.92491006420658,6.97998061637643,7.39823373478626,6.1081858984897,6.57030716376849
Amer3,5.7817178864854,5.51727304815461,4.77666053579916,6.26693062147516,5.54432991379546,4.9581877435144
Eepd1,4.1996174853267,3.99154136410036,3.99331941862262,4.2984363957457,4.79046222828372,5.3785318729159
2410021H03Rik,3.65988597227507,3.85075690118137,4.12250023045203,4.67441722501693,5.01582151974821,4.74546591217172
Chmp2b,5.8142594962352,6.18938065725589,5.21119000585039,5.44615179425043,4.59421700004863,5.57614348522616
Imp3,7.10865888932037,6.81614669254144,6.12966709314432,7.0901543203147,7.79526938006318,7.20393497169995
Trex1,4.13359649443212,4.30963368743646,4.04801190340424,4.96605166301499,5.33548414314669,5.05916510067008
Rnf44,7.36834205801264,6.21157219260654,6.63245813805776,5.95446330625377,6.69177361584011,5.95436704240699
Fgr,3.91380035130469,3.72109165323567,4.19208025705316,4.01853158372363,5.19489584869433,4.62775325942886
1110004F10Rik,7.42390702862834,6.82119784635158,7.26841002963989,7.08565631716357,7.14317277343022,8.38733091559673
Sdf2,9.38266677497537,9.22253317285269,9.03502652335679,7.97739546203586,8.59798321093571,9.33141044985775
Sfxn3,7.53753689935035,7.39181421062171,7.57135028030802,8.22832082872543,6.88838539178901,8.34297441213535
Mcts1,7.74631510793873,6.87138067419754,6.70635953021857,6.77122276219772,7.96186717565659,6.93148915480792
Nit2,4.99086690058718,3.55057435889739,4.0982798077144,3.89217323998538,4.7877352999373,4.22194277617448
Rfng,9.86696682102102,9.76370831960841,9.52062449515286,9.64434840393544,8.91778971912987,8.49007829699778
Coro2b,8.34208284009766,8.79185649430277,8.81105367514553,9.88795465421321,9.28688060310394,8.67959348648585
Cav2,6.11600012940065,5.32774086036723,4.72805071677728,5.56759755713031,6.1306970615872,5.23085029196521
1110051M20Rik,6.69788987375099,6.47578526417403,6.20639724745137,6.00631876990602,6.44787762928703,7.56386476383378
Klhl26,7.07954718334246,8.4981786289918,7.24905437421901,7.5492209819475,7.20784034985323,7.08521654217692
Snhg18,5.34653817834238,4.76842819933603,5.67428437171307,5.71398264795913,4.60289436822777,5.93664711498521
Hnrnpf,4.58369337325025,4.25896321067907,5.05790968991016,5.43927319541373,5.62271217462367,5.44600104362573
Pafah2,6.34162626901302,5.89494099805248,6.02139017209097,7.03020306728143,5.48160579107103,6.55833392925635
Neurl1a,8.83868136983206,7.4838729066342,7.94036995938735,7.93279339697267,8.06674346503393,7.27231023464541
Opa1,9.44779860080113,8.72805214895357,8.77954246455687,8.38354907742369,9.75396823766839,8.52200968977137
Bloc1s6,6.29010362704366,5.79519298445284,5.15243205513976,5.62481081094144,4.79669578258755,5.12551861970998
Gm5124,6.18633690755284,6.16365428348163,5.24954698828859,6.58769856068662,6.80015441798871,6.46438696360759
Orai2,4.6299322753146,3.88148442285899,5.24531265420562,4.34817261117653,5.01916914610116,4.01981747625837
Spint2,6.40611008203893,6.13785093720425,6.22420124147894,7.38936885887613,6.89265888488392,5.94015025646982
Camkk2,8.10968338034296,7.88452567326169,8.26698340066336,7.54536688089239,8.64269817010909,7.11125688882428
Cst6,5.82220955655123,6.15929624966192,5.69216126678771,6.34089564329532,7.2138849641224,6.44864202096433
Gsap,5.57737679521111,5.23061853343798,6.37836988318149,4.85615806671415,5.03453338332385,5.23061853343798
Nes,5.87820142013204,5.59207683284137,6.18105823820294,6.32211349181226,6.56337069170082,7.1445101593476
Psmd4,8.99849819347042,8.09021926663223,7.89570519243304,7.8650292471072,8.63031341128885,7.53698739416897
Slc23a2,6.2459325759493,5.68148846520976,4.71108571323726,6.0379584887089,5.51984636342964,5.35744979125047
Tmem63c,4.33656345383844,5.48239717498645,4.80230155091237,4.14908857183941,4.75796280451428,4.00516990653613
Slc1a1,6.12874094971207,6.72907659728787,6.10149394581877,7.43112629978668,7.16349996327488,6.91896300038047
Gnl2,5.7172285947118,6.75175252455519,6.37215626886314,6.89782093313058,5.58375669580297,6.00243637591585
Acadl,9.25271236505722,8.75399133871801,9.16933640165012,7.79531743805412,8.40959070956555,8.89934868348915
Fip1l1,6.22152609677285,6.56097350315506,6.70403994755759,6.35186558942076,6.3837007247168,5.18253422787863
Lamtor4,6.94329319261685,6.45644725270708,7.12288472584642,7.17539990999282,7.75662340149731,7.93535254138069
Ranbp10,5.98528362353665,6.13950297383118,5.33366797219489,6.54606594189249,6.90348010517119,5.92208497460728
Tmub2,8.45313741181166,8.88258919408153,8.4267472625202,7.92022177039274,8.33507044457992,7.30887628865581
0610030E20Rik,4.46382681638801,4.2528205097461,5.75350202039263,5.03169031052017,4.93617900643522,4.51811322381487
Frzb,4.13451035413538,4.14672673235719,3.96340622439266,5.31379729156948,4.00978698649147,3.83141964604534
Mfhas1,7.36860705296273,6.74503875283361,6.20744604369296,5.94144401316049,6.33765656856044,7.04834401713773
Iqgap3,4.74678208244548,4.89349057688502,5.18416423857052,6.02642457577469,4.73726955405427,5.72378948030872
Fmr1,5.53900013654866,4.68426665507905,5.97299118031777,5.07790451633704,5.80340437461719,6.05764171884297
Csk,4.87855247537076,5.28114666266704,4.87886441541652,6.15482605266425,5.19448139070868,5.94732931780182
Ndufb7,10.2895028502267,10.3869051528355,10.6224304598678,11.2607701632094,11.4836822138694,11.4343562559602
Tmem161a,4.96491521547486,4.52223943420624,4.27048318731331,5.32785476209902,4.96351869632043,5.77631659482508
D8Ertd738e,10.447169141423,9.75592229869402,10.1342602303012,10.2511042814534,11.0192647700164,11.173837623601
Ubap1,6.40694877888572,5.7240091038335,5.75175311226433,4.9515438595156,6.37234616848438,5.59194180358289
Snx24,7.68083398353572,8.11666187896385,7.80182161966043,7.03724199436767,6.62893382719982,7.48304639043234
Marc2,9.69390299276003,8.83016322000421,9.15946176026494,9.12041671000551,8.10165915476997,9.34637216628647
Rap1gap2,9.85303039779037,8.75140554747255,9.0542506620595,9.3287553312935,9.83976046586234,8.56941549011002
Slc12a7,4.71231647833275,4.9430067579606,3.83604261943817,3.85218068665755,3.56787005867103,4.18056655553991
Ddx21,4.79972189464755,4.8973618124117,4.28334647727346,4.0920270292753,3.8767374164356,5.29090674795825
Lgi1,6.73191555441077,6.50864630311968,6.33966827919254,6.75832246659862,7.04607970352921,5.48832753938997
Sec23b,6.77610241783258,6.83177226958994,7.29223587019039,6.13530754226547,6.49760482832971,5.76959684815613
Snta1,5.51996601837419,5.21874187986075,4.52000346573969,4.24595906904853,5.57602276349432,4.87745455741895
Crcp,7.14952971807401,7.03127292931963,7.04662786650364,5.97029521673953,7.52421409175385,7.32102736561459
Rufy2,3.42105125598303,4.64323879193365,4.05099225308494,4.7639610793532,3.70100781010121,4.47027170472448
Hcfc1r1,7.29866539292724,6.63514313340424,6.82564225300948,6.69155919601585,8.08195401720987,7.10200137078628
Gtf2i,10.2163638904415,9.90413866068989,10.5951907231859,9.48864663412665,9.05295562109384,9.79378049381721
Lrrc75b,5.31016345767676,4.40619219663388,4.43318892947491,4.24776130767658,4.15795728464361,3.6547451459848
Lix1l,5.16914417558217,4.73420520586826,6.30928720934913,5.08332735374772,5.52054543727599,5.1768952842541
Atp5a1,10.1604057769131,9.08020922035106,9.22570798196623,9.56622130224343,9.6020955313638,8.57100225176739
Serpinb6a,7.86848832610409,7.2840476770321,7.32489545672123,7.88271162829525,7.82137123975104,8.77992788810403
Zfp239,6.43219548004566,5.97422967421779,5.69126066370323,5.7655241019033,6.37106091947206,4.95432854706437
Rasl10b,8.77430448507307,7.8237858795137,8.1291213937809,8.16195957440945,9.15545701141528,7.82257703713843
Smap1,7.38042257107784,6.85515198149423,6.92440157200272,6.84307743776666,8.25503670363989,7.32085123586075
Acsl5,7.06018664928866,7.15716616145527,7.33705878360477,7.15692541178794,8.40739804952707,7.92459164307534
Duxbl2|Duxbl3,5.9945404778554,6.87639369454133,7.13801339305821,6.27562294969626,5.69363677822296,6.49486963113929
Pex16,7.22580597564924,6.76457640320372,7.8883995350181,6.46832455389778,7.04899289674058,7.68812511325005
Mdm4,5.1607814172091,4.68264953017465,5.46171451843887,4.18704943212636,4.36389965364158,4.15673159593415
Ero1l,5.0035997228425,4.78681430110415,4.2566948672838,3.88829594948612,4.91130251231659,5.37691665660863
Cdk16,8.02401236022516,7.05570643536715,6.85919547894317,7.43842679003474,8.18548987809463,7.16272679073801
Ctnnd1,4.98674959245053,3.65054449568274,4.14194485960114,4.00818814357503,3.41385372071798,4.11829923131478
Ugcg,6.07860904680806,5.8360955897357,6.27362886067854,5.62309038939601,5.48035886255209,6.9736135348862
Vapa,6.83802438875037,7.51144914214637,7.24955236265902,8.31505762729148,8.00893159094789,7.8686584650804
Per1,7.08897996457984,7.2984163514836,6.46632366552245,6.89330834987812,6.98817421379635,8.08346124839986
Fes,5.5963754758784,5.03575138749397,5.28259622878541,6.44025297174393,5.21610005922185,6.02769470871104
Ebna1bp2,6.06817483336133,5.02016684742704,5.92149689455407,5.48651820851225,4.6526177301798,5.62264275269152
Canx,9.94342289017868,10.003847996658,10.1752624382249,9.18269193567129,9.56304083929917,10.7644788034862
Ubr4,7.63709966327353,7.89458054463417,7.32866294302835,6.51716042939611,6.81881100322323,6.80020503923525
Chchd10,12.2546248271282,12.2110325350853,12.4113125761213,11.9506771925639,11.677412221639,10.9416714961153
C130050O18Rik,3.44461072990284,3.38000901712381,4.14892623396841,4.8291380171036,3.78982466578205,4.13814082970844
Dlk2,5.14256243359716,5.06077819998641,5.57101606655425,4.71909426569313,5.4423857268768,6.28477503282
Cd151,8.66072067005278,8.92442234001448,8.135980415284,8.61508950639038,7.96124142539804,9.45126756522918
Lrfn4,5.59877959172035,6.21488886556184,5.55571331883452,5.06298596969742,6.53124936255245,6.14342873882076
Nap1l4,9.80560396226742,9.31079199358718,9.87724616151214,8.44209860070329,9.28876478558082,9.75066693527719
Eme2,5.67359397857059,5.86079599583918,6.57286376259977,5.48751947694433,6.84435787630094,6.35801936185163
Bphl,8.75916496009496,7.80210821014657,8.09379474340983,8.05177185262266,7.49589649621873,8.87401876575062
Ddx18,6.14435941301645,7.5234070243515,6.38132545038165,6.20817525890073,6.09467272074769,6.62033738501513
Zfp955a,6.79756582737271,8.07248359761961,6.79756582737271,7.23761479753461,6.5791329478976,6.89833903495032
Kif6,3.98727416386462,3.66761624396981,4.72202695475145,3.94013900341362,4.9878637385595,3.7956351754493
Bhlhe40,7.10901886707759,6.6099356870623,6.55149542428567,5.79347256290741,5.75257735151413,6.71150797408963
Brinp3,4.32532281389953,4.32983969502732,3.59321664368828,3.34689894515541,3.70377519782044,4.74598115891897
Dner,9.0813126319077,9.74034612432194,9.79924319650549,9.75532906494231,9.38012609716845,8.42272010888241
Hars,7.85593130140029,7.42136385283406,7.45187651396186,7.61138155009408,7.96590074746901,6.45388997184509
Il17d,4.06888907671861,3.46296449389015,3.7187807094709,4.3335501586184,4.13657670207013,2.86951053830861
Saraf,9.86444862425089,8.70742878799968,8.85113048874555,8.62366903908424,8.52419509708939,8.35302746098806
Morc2a,6.43709224438815,6.58054317443141,6.10688630024118,5.90417591153763,5.16162336575828,5.54446327788282
Nifk,6.37394892013143,5.43215170157977,6.17927352392378,5.82480336529389,7.02803150225596,6.08663905447548
Fzd1,6.26609398875665,6.00389138839209,6.17881091603617,5.67100752658023,5.53326808764398,7.04829278901946
Chl1,7.50595456542752,7.95168370023169,7.1064852979481,8.42849599581277,7.72582550244603,8.49504244067227
Tsfm,5.0280649287177,4.36906575782366,4.85558194394846,4.89144274094839,5.98262511110003,5.27354119000197
Tbc1d1,4.60830840863018,4.7297662537195,4.08889660619335,5.28838199925575,4.98672170255674,5.61821503017386
Rere,8.0623533813268,7.26699038552748,6.93574482833733,6.54162688893132,7.6799887239328,7.18508001904773
Pfdn2,12.2257981455822,11.3912581820817,11.8487661623698,12.6193189388837,12.6953558924811,11.6030325892268
Psmb6,10.4667024722809,10.2373598604715,10.4814470378381,10.1042394982861,11.185342614614,11.4422060977374
Itga7,5.37329215356394,5.51158836873176,5.58257869165198,4.36836635543177,4.48575334839346,5.33450260328389
Tmem208,7.62971403695103,7.24912491225704,6.77350079823592,7.38456191110212,8.18591692366898,8.10861892503469
Prtn3,5.52700012052557,5.18084648835824,5.01890450629385,5.09045593920501,6.35751418247102,4.91319773766004
Dctd,4.32964502726012,4.1839118424066,4.44510772840165,3.34308425043535,3.57214597379915,3.20776515929915
Tfip11,4.32788461378698,4.98959660658589,4.50329054179765,4.06666914906372,4.65321513458171,5.58250090021836
Plekho1,5.8421461936697,6.30841512266765,6.69399386339849,6.56341341141885,6.1322411015655,7.39206038484828
Pinx1,5.10021833019123,5.3103887996539,5.21354005774192,4.72537466506267,4.03009346985212,5.52358346801505
Fchsd1,4.18775663185611,5.03138090715734,4.08204291831594,3.57281260635777,3.76039523126746,4.58574185490509
Tox4,5.92872081889231,6.02691460890451,5.19127447399334,5.62508688176534,6.27428662586598,6.75580186224072
Gatad1,8.01395558098331,7.61549942830902,7.8515271382496,8.95328517299406,8.2947134748192,7.46978820723635
AI429214,5.34546282017073,5.09946433722049,4.94420711177064,4.24467243361534,4.53085008143198,3.9459942058968
Uba2,7.80526817700268,8.2362492365832,8.05155024385266,8.55653959296611,8.20564334642134,9.33877468563006
Cenpn,6.30620371006862,6.61870169179744,6.67455425888174,6.63537989814229,7.1929113674772,7.79671140498594
Gtf2ird2,6.78865209586057,6.87310180558823,7.12127885969497,6.31372008926292,5.84630524048156,7.28616278279722
Galt,8.47983021525673,7.83695751432833,7.97652579891645,8.09194198903901,8.73864473016103,7.19840508095531
Sox4,6.19882436862403,6.71135222871321,5.93878607709676,5.66006099695757,6.39204544832014,7.14779287954152
Prdm15,4.0457271102106,3.5221080693012,4.89295836942507,4.48841724598843,4.73076552076205,3.84598087519796
Acad12,3.47988429680324,4.95983077476137,3.97258872124606,3.55070064459325,3.76513184590914,3.97986208914353
Lonp2,5.36336858372911,4.62921197829825,5.0563572919803,4.20091317709444,4.28635368807036,3.97865120212889
Bin3,5.54628808126408,5.42463038234173,5.38862714092458,6.09301776837671,5.7536666534565,6.78903250794565
Bmp7,4.96836854797751,5.20691403550035,5.23563093973136,4.12188133340038,4.0308529060839,4.92213306163826
Gatb,5.98401231552041,7.33526368604639,6.70707204851031,7.02063991231079,6.16559168687156,6.22511385498154
Fam171a1,4.38301448513039,4.61564000122257,3.70100781010121,4.26786808701383,3.76519013792739,5.12536072845416
Eci2,9.05479385775602,8.07689255484633,8.05534479597074,8.44657052230423,7.87091658878173,7.49109142337409
Mphosph10,5.15142044873742,4.34982598010825,4.60534631052547,5.03169031052017,4.59097714520389,5.83226004440864
Atp5j2,10.4898794282383,10.7068190808826,11.0087928791877,11.7781121290474,11.6723505950282,11.4982482343341
Kif21b,6.65462154472687,6.33384103759466,5.57607592111604,6.16023919188921,6.20321167367196,5.19644035823901
Crip2,8.6302378433269,7.50759981436555,7.23414964236607,7.22899907169899,7.99885993828379,7.71421174936865
Trnau1ap,5.4454208710552,5.66867980361017,5.016137332457,5.28929320536309,5.92459760270977,6.53229895086502
Ms4a4c,3.96178176392241,4.25731397164869,4.25455924602453,5.00892863599996,5.35637595496943,4.32435199616476
Cyp27a1,5.95532204248341,5.92399727895535,6.38814195452022,6.50472348080125,5.8163021364707,4.99530597276381
Tesc,4.99765345397802,4.12316963205194,5.13090241192639,5.11486413922036,5.7294720545891,5.36154681611822
Zfp454,4.15361543993521,3.70374844247197,4.36878414615459,3.98586304480485,3.09523764650059,4.60148301541868
Zfyve27,6.29588784885953,7.02894568554288,7.13516840747311,6.7296903722789,5.95823959385462,7.35544452116805
Tchp,5.29987392544678,4.93445420615384,5.86791135843356,6.09911385486599,5.97891373228915,6.35868923164926
Creld1,6.38630727603138,6.91758739434758,5.85247745224622,6.29064611012182,6.1190669930789,7.29593560044102
Kcnh1,6.4524902993285,7.05329321145527,7.30378248579807,6.95932327604781,5.83734677972938,6.44023000556501
Zfp334,6.234508587851,6.65354730226463,5.3831558650368,6.85665236586415,6.70753137957392,6.31544249787032
1700021F05Rik,8.65811761226044,8.25583364947693,8.18897184220616,9.24598173481277,7.9987112664032,9.19687471555769
AI846148,4.17869125707026,3.54399932690887,3.98148314747388,4.76074462867948,4.15373229296312,3.2342899344481
Pdia3,4.41747036244021,3.50836865211105,3.43430553343206,4.09009143247518,4.38628439552983,4.76969591251166
Kat6b,6.1380262133529,6.06921909937044,6.87401824402503,6.3945094925067,5.65916649186933,7.0898185919402
Prune2,5.54130319542939,4.9815256605681,4.78742932062638,5.06996232411983,6.21001650401552,5.69810574697662
Nipal3,5.95598276993162,6.27181232539914,6.31720440330131,7.39820374464156,6.33547386899677,6.96421229409731
Fancm,4.21215709568447,4.45458296206958,5.51683231289808,4.16730920554068,4.08054711054055,4.3474936012598
Slc26a4,4.14756040552527,3.61537098206289,4.05638938309175,5.08522008005956,3.66725705040498,3.94478387124234
Dlgap4,9.46227256781594,8.75957375243861,8.23582949216448,8.22729476988359,8.83011461090983,8.02986768710568
Pea15a,9.99389323069513,8.82223998396158,9.26613534581352,8.75215481029094,9.16039793211342,8.47365221047311
Papss1,8.42752906371278,7.14001676123464,7.53281071696181,7.61161237935649,7.73028066164753,8.49195339945502
Atp5d,9.91202592673668,9.08607046977092,9.33579983913426,9.79213316901753,10.5757645782912,9.40273001211019
Mtfr1l,7.42760327381343,7.01943367620779,6.53898836639708,6.70149789805448,5.84025395699048,6.8579617658029
Rab23,5.390158375877,4.82576626748946,4.20469637942785,5.52787926050498,5.58394497963501,5.31823621114826
Pomc,4.60653632797576,4.79215779117558,4.98513268698133,5.68146340934584,5.95633140854405,5.43957930227755
Baiap2,7.32041532204187,7.11728003401061,6.72374763378302,7.30278476839287,8.18497539743511,6.76100312492029
Zfp335,6.16291641767935,6.3819387218959,6.12986841779492,5.52874093843515,5.55771288762198,4.96163049430976
Cdkn2d,6.70454076667654,6.55326071573359,6.31575623992857,7.74735268856741,6.51318817255897,6.36517475333174
Rfc5,5.37514724426799,5.62964300931903,6.027337569117,4.60587575918012,5.04793255320886,4.8107133624113
Pros1,4.69375758683427,4.23682592692994,4.49607579520168,5.14018284324201,5.11111294178967,5.7147564262734
Stmn4,10.0033120208501,9.64899297505824,10.410351593727,10.7374052523998,10.4828062671118,11.1546961589518
Tmem150a,5.16059112993654,5.06358416781919,5.47496288647551,4.77609266597998,6.2082139246455,5.84125954213247
Mocos,5.93902453897439,6.27169227918427,5.96918590551231,6.10925551003996,5.42256374192375,7.0396730792123
Bace1,8.12219244686079,9.07471813268189,8.58902520232955,7.64199777403847,7.90801335048878,8.6364366017856
Tufm,7.49518009985365,7.27587187261944,7.80318515280945,7.46490362638988,6.61897167805469,6.46091892006999
Crtc1,7.70671621757637,7.44032552686211,7.14253567236197,7.34890694681794,7.89741173449936,6.38209802821148
Mrps28,7.27661517899758,6.8977335130678,7.00780337577846,8.02814410350249,7.19151768863859,8.14388814185286
Il17rd,4.06017947985924,3.68860095971075,4.5496716431071,3.10331618237889,3.45287137614023,4.2163038556003
Rfc2,6.76602386313149,6.98898023795723,7.04117885848652,7.22580597564924,7.00981082513461,8.25595944167922
Myh7|Myh6,7.07110939585712,6.71346731988185,6.29160406244846,5.98794639481283,6.08297007618255,5.59363332201554
Cltc,6.86361176435888,6.25975296895615,6.84475125275446,6.85961188650002,7.80978276301036,6.47849536445887
Tfb1m,5.16085745758744,6.13334280585484,5.59469709892218,5.99966671903684,5.57629634270894,6.68066644750882
Setd8,6.65558617924566,6.32211349181226,6.23349399060341,5.36471580223566,6.02335728822889,5.3564521201967
Cxxc1,5.44979067492179,5.10747079636852,5.35567565699342,4.61987667244903,6.06298151095798,4.71909426569313
Mapk14,3.59733242925458,4.14103573425357,4.17304540161558,3.67216786815723,3.0571434050841,4.55255862398963
Txndc12,4.73456085489139,3.75651826041629,4.06427235850358,4.68405410769125,3.97865120212889,5.11283978781782
Kcnq2,4.21027180915006,3.74429816754475,3.67542640643527,3.99405161732149,5.13943994372097,4.24684788391335
Ticam1,5.35567565699342,5.8780671583247,5.93877336036271,4.51605575976737,5.2428368533221,5.69195309787296
Rps15a,5.62518040506213,5.39844322960643,6.76263418436888,5.45193874354489,5.67568464062563,5.35877965353703
Vps8,6.27948794465751,6.03846152168401,6.53496815687803,6.05938799370783,6.32977532920163,5.03169031052017
Amer1,4.55683113932635,4.88094293985696,4.10771675878387,4.67859627429401,4.30313436506058,5.61736865046449
Cript,9.32489317141065,9.12589605055165,9.42420867084034,9.20383641974424,10.4988693286284,9.10250352040906
Src,6.19794737990028,5.45825352755539,5.29491396340877,5.26140045108865,6.47610155634455,6.15367648438197
Insc,4.78309296454202,5.40613137953478,4.88274045533709,5.4053334918727,5.9628101985403,6.06247000090344
Extl2,8.59144913870491,7.49984353919892,7.43939943857736,7.70407588023747,7.05059247577689,7.33454579948467
Eef1d,10.3502248547956,9.24764716981497,9.92137510778439,10.3073944257206,10.7374052523998,10.5109450759382
Cdpf1,5.80058762983343,5.59752031495854,5.81283614930904,6.5868636276521,5.96078187167352,4.95363798092691
Zyx,6.17288047714963,5.1687697677803,5.07863614608267,5.11774691085664,6.03767377393443,6.03706945208859
Ing3,6.12397811772459,6.37963151465281,6.14155553842409,5.78261884110834,5.10533866991142,5.19908324061837
Cct8,4.80395513635673,4.1728948297583,4.07450759828716,4.55722722223215,3.2697644642751,4.36334866033561
Uqcrc1,10.3616628085147,9.83250426806079,9.84680066550096,9.2496164720429,10.7050386265912,10.4343017590031
Nrip3,5.9906076311294,5.390158375877,4.82164385443963,6.14397372670819,5.6996167028478,5.01716811310023
Cracr2b,4.04158454176371,4.17096057216052,4.61547183666519,4.2177975388634,5.32649641693765,5.08242012317485
Kif1a,7.518089954938,7.2474243857611,6.99485915745961,6.32968593999445,7.12234163435427,6.18405358412828
Efr3b,8.27247975523408,8.05629342565485,7.84852302283911,7.55148836190402,7.79001422349698,6.75545259994664
Mknk1,6.15175331754954,5.94983295046395,5.94378186395316,5.5031723437096,5.63013362568665,4.67608871222329
Fam173a,9.36623395256228,8.73939409551873,8.79061211443608,9.11511857192173,9.83229604736299,10.0087970530493
Fbxo5,4.60614485040658,3.45194371667852,4.55798238716847,3.85775681848463,3.5152755975924,4.44011356388491
Elk1,6.01487318209345,5.57784944857317,5.71095773535311,6.3283898433925,6.91538382748896,5.56297274670929
Tatdn3,5.3905148662365,3.94866110083977,4.64966275177127,4.02752505110488,4.38948396300647,4.70798276648561
Mpv17l2,6.35086397411892,5.54879206671696,5.82410987940049,5.19079239351359,6.6244497497988,6.11560344045525
Rgl3,4.05304114840054,4.76969591251166,4.68916256117094,4.32145832801694,3.31027004670386,4.32203822874111
Spsb3,6.4257912433275,6.26114279329632,5.9023038207972,5.75754291771786,5.29734976741491,6.78347810388869
Plekhm3,6.91869048989529,6.00229886993505,5.83802855120613,6.91057327744858,6.74054080305441,7.08991119204877
Wrb,7.77013517840247,7.25140848849966,7.04065423385285,6.60578655384474,6.50649595934392,7.6764945769641
Ank2,4.9924588679211,4.77167127641102,4.80607000987295,5.64291381377634,5.747757781847,4.40535246964883
Snn,8.4512943005109,7.82667674976962,8.02371646852905,8.10956318064036,8.41669618359767,7.01113691868689
Wdr91,4.15983400410988,3.74252117974352,3.54489010011898,3.34710945830251,4.53469607764277,4.61858369255763
